transcript_id,item_code,event_type,kind,language,segments,passages,k_passages,qa_status,qa_failures,collapsed,word_total,duration_total,word_k,duration_k,word_q,duration_q,word_ann,duration_ann,word_unk,duration_unk,word_pct_k,duration_pct_k,word_pct_q,duration_pct_q,word_pct_ann,duration_pct_ann,word_pct_unk,duration_pct_unk
83,BR78T3,T,manual,en,7,41,38,pass,,0,6029,4586.77,6024,4583.717000000001,5,3.053000000000111,0,0.0,0,0.0,99.91706750704927,99.93343899955742,0.0829324929507381,0.06656100044257965,0.0,0.0,0.0,0.0
84,BR78T4,T,manual,en,12,45,39,pass,,0,6465,4871.79,5866,4379.118571428571,599,492.6714285714288,0,0.0,0,0.0,90.73472544470225,89.88726056395228,9.265274555297758,10.112739436047713,0.0,0.0,0.0,0.0
85,BR79T1,T,manual,en,3,11,9,pass,,0,4990,3925.9599999999996,1442,1008.7599999999998,1,1.5299999999997453,3547,2915.67,0,0.0,28.897795591182366,25.694607178881085,0.02004008016032064,0.038971359871209726,71.08216432865731,74.2664214612477,0.0,0.0
86,BR79T2,T,manual,en,7,27,23,pass,,0,5009,3828.5,3665,2779.362,16,7.317999999999984,1328,1041.82,0,0.0,73.16829706528249,72.59663053415176,0.3194250349371132,0.19114535718949938,26.512277899780397,27.212224108658745,0.0,0.0
87,BR79Q1,Q,manual,en,5,27,24,pass,,0,5668,4434.84,3557,2811.2524999999996,2,1.837500000000091,2109,1621.75,0,0.0,62.755822159491885,63.39016740175518,0.035285815102328866,0.04143328733393067,37.20889202540579,36.56839931091088,0.0,0.0
88,BR79Q2,Q,manual,en,3,28,26,pass,,0,6507,4953.83,4145,3172.49,992,766.9557142857143,1370,1014.3842857142857,0,0.0,63.70063009067159,64.04115603482558,15.24512063931151,15.482075773405917,21.054249270016903,20.476768191768507,0.0,0.0
89,BR79T3,T,manual,en,1,30,30,pass,,0,4818,3970.06,4818,3970.06,0,0.0,0,0.0,0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
90,BR79T4,T,manual,en,2,34,33,pass,,0,5435,4227.5599999999995,5430,4224.87,0,0.0,5,2.6899999999999977,0,0.0,99.90800367985281,99.93636991550683,0.0,0.0,0.09199632014719411,0.06363008449318278,0.0,0.0
91,BR80T1,T,manual,en,1,27,27,pass,,0,4455,3708.82,4455,3708.82,0,0.0,0,0.0,0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
92,BR80T2,T,manual,en,3,8,6,pass,,0,5598,4510.91,965,873.3899999999999,1,1.650000000000091,4632,3635.87,0,0.0,17.23829939264023,19.36172523947496,0.01786352268667381,0.03657798537324156,82.7438370846731,80.60169677515181,0.0,0.0
93,BR80Q1,Q,manual,en,2,2,0,warn,"fewer_than_2_speakers,zero_k_passages",1,5917,4952.46,0,0.0,5669,4766.33125,248,186.12874999999997,0,0.0,0.0,0.0,95.80868683454453,96.24169099800908,4.191313165455467,3.758309001990929,0.0,0.0
94,BR80Q2,Q,manual,en,4,4,1,pass,,0,6171,4934.62,124,85.42250000000058,5879,4740.655499999999,168,108.54199999999999,0,0.0,2.0093988008426513,1.7310856763033544,95.26818992059634,96.06931232800092,2.7224112785610113,2.199601995695717,0.0,0.0
95,BR80T3,T,manual,en,1,34,34,pass,,0,5401,4261.82,5401,4261.82,0,0.0,0,0.0,0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
96,BR80T4,T,manual,en,2,38,37,pass,,0,5849,4983.42,5844,4979.04,0,0.0,5,4.3799999999999955,0,0.0,99.91451530176099,99.9121085519583,0.0,0.0,0.08548469823901522,0.0878914480417062,0.0,0.0
97,BR81T1,T,manual,en,3,31,30,pass,,0,4928,4018.1200000000003,4924,4014.65,4,3.4700000000002547,0,0.0,0,0.0,99.91883116883118,99.9136412053398,0.08116883116883117,0.08635879466019568,0.0,0.0,0.0,0.0
98,BR81T2,T,manual,en,1,33,33,pass,,0,5361,4240.29,5361,4240.29,0,0.0,0,0.0,0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
99,BR81Q1,Q,manual,en,21,32,22,pass,,0,6573,4896.120000000001,2761,1994.6217499999993,3812,2901.498250000002,0,0.0,0,0.0,42.00517267609919,40.73882482455493,57.99482732390081,59.261175175445075,0.0,0.0,0.0,0.0
100,BR81Q2,Q,manual,en,2,3,2,pass,,0,6483,5210.96,306,241.95555555555552,6177,4969.004444444445,0,0.0,0,0.0,4.720037019898196,4.643205005518283,95.2799629801018,95.35679499448173,0.0,0.0,0.0,0.0
101,BR81T3,T,manual,en,1,33,33,pass,,0,5389,4509.429999999999,5389,4509.429999999999,0,0.0,0,0.0,0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
102,BR81T4,T,manual,en,1,30,30,pass,,0,4818,4077.5400000000004,4818,4077.5400000000004,0,0.0,0,0.0,0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
103,LO82T1,T,manual,en,3,14,12,pass,,0,5731,5187.119,1970,1787.4538461538461,3751,3391.9451538461535,10,7.720000000000001,0,0.0,34.37445471994416,34.45947251554951,65.4510556621881,65.39169727639087,0.17448961786773687,0.14883020805961847,0.0,0.0
104,LO82T2,T,manual,en,1,26,26,pass,,0,4107,3635.9700000000003,4107,3635.9700000000003,0,0.0,0,0.0,0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
105,BR82T1,T,manual,en,2,4,3,pass,,0,5003,4282.07,448,407.0725,4555,3874.9974999999995,0,0.0,0,0.0,8.9546272236658,9.50644197782848,91.0453727763342,90.49355802217151,0.0,0.0,0.0,0.0
106,BR82T2,T,manual,en,2,5,4,pass,,0,5405,4233.76,595,515.19875,4810,3718.56125,0,0.0,0,0.0,11.00832562442183,12.16882274857337,88.99167437557817,87.83117725142662,0.0,0.0,0.0,0.0
107,BR82Q1,Q,manual,en,9,39,35,pass,,0,5715,4771.53,5412,4535.295714285714,303,236.23428571428553,0,0.0,0,0.0,94.69816272965879,95.04908727988118,5.301837270341207,4.95091272011882,0.0,0.0,0.0,0.0
108,BR82Q2,Q,manual,en,15,41,34,pass,,0,5824,4776.7,4921,4107.642654761904,903,669.0573452380961,0,0.0,0,0.0,84.4951923076923,85.9933145217808,15.504807692307692,14.006685478219193,0.0,0.0,0.0,0.0
109,BR82T3,T,manual,en,3,30,29,pass,,0,4512,3806.7999999999997,4505,3803.0599999999995,7,3.7400000000002365,0,0.0,0,0.0,99.84485815602837,99.90175475464956,0.1551418439716312,0.09824524535043178,0.0,0.0,0.0,0.0
110,BR82T4,T,manual,en,1,36,36,pass,,0,5659,4692.76,5659,4692.76,0,0.0,0,0.0,0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
111,BR83T1,T,manual,en,5,13,11,pass,,0,4573,3913.2700000000004,1532,1275.99,3041,2637.28,0,0.0,0,0.0,33.50098403673737,32.60674576505071,66.49901596326262,67.39325423494928,0.0,0.0,0.0,0.0
